Episode, Reward, Timesteps, Time taken (s)
Episode: 377, Reward: -50.2, Timesteps: 20, Time taken: 262.16 s
Episode: 378, Reward: -115.01, Timesteps: 20, Time taken: 262.98 s
Episode: 379, Reward: -137.01, Timesteps: 20, Time taken: 263.74 s
Episode: 380, Reward: -50.13, Timesteps: 20, Time taken: 264.52 s
Episode: 381, Reward: -170.3, Timesteps: 20, Time taken: 265.33 s
Episode: 382, Reward: -160.97, Timesteps: 20, Time taken: 266.08 s
Episode: 383, Reward: -155.6, Timesteps: 20, Time taken: 266.84 s
Episode: 384, Reward: -0.16, Timesteps: 8, Time taken: 267.63 s
Episode: 385, Reward: -114.81, Timesteps: 20, Time taken: 268.4 s
Episode: 386, Reward: -126.25, Timesteps: 20, Time taken: 269.12 s
Episode: 387, Reward: -142.61, Timesteps: 20, Time taken: 269.93 s
Episode: 388, Reward: -101.13, Timesteps: 20, Time taken: 270.7 s
Episode: 389, Reward: -144.67, Timesteps: 20, Time taken: 271.46 s
Episode: 390, Reward: -118.56, Timesteps: 20, Time taken: 272.28 s
Episode: 391, Reward: -1.3, Timesteps: 20, Time taken: 273.03 s
Episode: 392, Reward: -104.27, Timesteps: 20, Time taken: 273.77 s
Episode: 393, Reward: -126.34, Timesteps: 20, Time taken: 274.56 s
Episode: 394, Reward: -164.83, Timesteps: 20, Time taken: 275.27 s
Episode: 395, Reward: -27.95, Timesteps: 20, Time taken: 276.01 s
Episode: 396, Reward: -120.45, Timesteps: 20, Time taken: 276.58 s
Episode: 397, Reward: -118.81, Timesteps: 20, Time taken: 277.18 s
Episode: 398, Reward: -115.35, Timesteps: 20, Time taken: 277.91 s
Episode: 399, Reward: -147.04, Timesteps: 20, Time taken: 278.66 s
Episode: 400, Reward: -75.99, Timesteps: 20, Time taken: 279.41 s
Episode: 401, Reward: -143.85, Timesteps: 20, Time taken: 280.06 s
Episode: 402, Reward: -113.08, Timesteps: 20, Time taken: 280.76 s
Episode: 403, Reward: -117.56, Timesteps: 20, Time taken: 281.47 s
Episode: 404, Reward: -164.79, Timesteps: 20, Time taken: 282.07 s
Episode: 405, Reward: -134.25, Timesteps: 20, Time taken: 282.74 s
Episode: 406, Reward: -103.06, Timesteps: 20, Time taken: 283.32 s
Episode: 407, Reward: -115.91, Timesteps: 20, Time taken: 284.08 s
Episode: 408, Reward: -119.87, Timesteps: 20, Time taken: 284.72 s
Episode: 409, Reward: -0.12, Timesteps: 20, Time taken: 285.42 s
Episode: 410, Reward: -0.8, Timesteps: 20, Time taken: 286.17 s
Episode: 411, Reward: -154.62, Timesteps: 20, Time taken: 286.78 s
Episode: 412, Reward: -56.67, Timesteps: 20, Time taken: 287.35 s
Episode: 413, Reward: -77.33, Timesteps: 20, Time taken: 288.07 s
Episode: 414, Reward: -119.46, Timesteps: 20, Time taken: 288.7 s
Episode: 415, Reward: -119.71, Timesteps: 20, Time taken: 289.4 s
Episode: 416, Reward: -139.03, Timesteps: 20, Time taken: 289.98 s
Episode: 417, Reward: -124.17, Timesteps: 20, Time taken: 290.61 s
Episode: 418, Reward: -134.33, Timesteps: 20, Time taken: 291.34 s
Episode: 419, Reward: -163.41, Timesteps: 20, Time taken: 292.21 s
Episode: 420, Reward: -130.78, Timesteps: 20, Time taken: 292.96 s
Episode: 421, Reward: -121.77, Timesteps: 20, Time taken: 293.65 s
Episode: 422, Reward: -132.18, Timesteps: 20, Time taken: 294.3 s
Episode: 423, Reward: -112.49, Timesteps: 20, Time taken: 294.99 s
Episode: 424, Reward: -120.52, Timesteps: 20, Time taken: 295.8 s
Episode: 425, Reward: -151.4, Timesteps: 20, Time taken: 296.44 s
Episode: 426, Reward: -115.32, Timesteps: 20, Time taken: 297.13 s
Episode: 427, Reward: -123.21, Timesteps: 20, Time taken: 297.79 s
Episode: 428, Reward: -116.68, Timesteps: 20, Time taken: 298.37 s
Episode: 429, Reward: -141.3, Timesteps: 20, Time taken: 299.07 s
Episode: 430, Reward: -117.71, Timesteps: 20, Time taken: 299.77 s
Episode: 431, Reward: -96.81, Timesteps: 20, Time taken: 300.49 s
Episode: 432, Reward: -118.85, Timesteps: 20, Time taken: 301.08 s
Episode: 433, Reward: -103.31, Timesteps: 20, Time taken: 301.7 s
Episode: 434, Reward: -134.59, Timesteps: 20, Time taken: 302.32 s
Episode: 435, Reward: -1.29, Timesteps: 17, Time taken: 303.18 s
Episode: 436, Reward: -116.19, Timesteps: 20, Time taken: 303.99 s
Episode: 437, Reward: -158.22, Timesteps: 20, Time taken: 304.56 s
Episode: 438, Reward: -0.05, Timesteps: 2, Time taken: 305.23 s
Episode: 439, Reward: -124.3, Timesteps: 20, Time taken: 305.89 s
Episode: 440, Reward: -0.61, Timesteps: 11, Time taken: 306.61 s
Episode: 441, Reward: -168.74, Timesteps: 20, Time taken: 307.29 s
Episode: 442, Reward: -126.15, Timesteps: 20, Time taken: 307.94 s
Episode: 443, Reward: -116.75, Timesteps: 20, Time taken: 308.61 s
Episode: 444, Reward: -123.86, Timesteps: 20, Time taken: 309.47 s
Episode: 445, Reward: -143.85, Timesteps: 20, Time taken: 310.15 s
Episode: 446, Reward: -116.06, Timesteps: 20, Time taken: 310.83 s
Episode: 447, Reward: -115.76, Timesteps: 20, Time taken: 311.57 s
Episode: 448, Reward: -125.27, Timesteps: 20, Time taken: 312.21 s
Episode: 449, Reward: -118.45, Timesteps: 20, Time taken: 312.9 s
Episode: 450, Reward: -118.53, Timesteps: 20, Time taken: 313.56 s
Episode: 451, Reward: -165.25, Timesteps: 20, Time taken: 314.25 s
Episode: 452, Reward: -154.01, Timesteps: 20, Time taken: 315.01 s
Episode: 453, Reward: -164.46, Timesteps: 20, Time taken: 315.79 s
Episode: 454, Reward: -129.93, Timesteps: 20, Time taken: 316.39 s
Episode: 455, Reward: -158.94, Timesteps: 20, Time taken: 317.04 s
Episode: 456, Reward: -0.1, Timesteps: 4, Time taken: 317.66 s
Episode: 457, Reward: -1.18, Timesteps: 20, Time taken: 318.28 s
Episode: 458, Reward: -117.27, Timesteps: 20, Time taken: 318.99 s
Episode: 459, Reward: -115.32, Timesteps: 20, Time taken: 319.73 s
Episode: 460, Reward: -117.74, Timesteps: 20, Time taken: 320.6 s
Episode: 461, Reward: -122.44, Timesteps: 20, Time taken: 321.28 s
Episode: 462, Reward: -148.57, Timesteps: 20, Time taken: 321.94 s
Episode: 463, Reward: -127.82, Timesteps: 20, Time taken: 322.64 s
Episode: 464, Reward: -107.66, Timesteps: 20, Time taken: 323.43 s
Episode: 465, Reward: -118.96, Timesteps: 20, Time taken: 324.15 s
Episode: 466, Reward: -143.92, Timesteps: 20, Time taken: 324.82 s
Episode: 467, Reward: -118.21, Timesteps: 20, Time taken: 325.49 s
Episode: 468, Reward: -139.07, Timesteps: 20, Time taken: 326.26 s
Episode: 469, Reward: -157.45, Timesteps: 20, Time taken: 326.9 s
Episode: 470, Reward: -125.34, Timesteps: 20, Time taken: 327.54 s
Episode: 471, Reward: -121.44, Timesteps: 20, Time taken: 328.27 s
Episode: 472, Reward: -120.69, Timesteps: 20, Time taken: 328.98 s
Episode: 473, Reward: -116.66, Timesteps: 20, Time taken: 329.68 s
Episode: 474, Reward: -112.17, Timesteps: 20, Time taken: 330.34 s
Episode: 475, Reward: -117.86, Timesteps: 20, Time taken: 331.02 s
Episode: 476, Reward: -115.86, Timesteps: 20, Time taken: 331.65 s
Episode: 477, Reward: -151.79, Timesteps: 20, Time taken: 332.35 s
Episode: 478, Reward: -177.0, Timesteps: 20, Time taken: 333.15 s
Episode: 479, Reward: -145.98, Timesteps: 20, Time taken: 333.78 s
Episode: 480, Reward: -133.27, Timesteps: 20, Time taken: 334.64 s
Episode: 481, Reward: -116.56, Timesteps: 20, Time taken: 335.3 s
Episode: 482, Reward: -164.57, Timesteps: 20, Time taken: 336.05 s
Episode: 483, Reward: -117.35, Timesteps: 20, Time taken: 336.76 s
Episode: 484, Reward: -120.12, Timesteps: 20, Time taken: 337.35 s
Episode: 485, Reward: -157.23, Timesteps: 20, Time taken: 338.06 s
Episode: 486, Reward: -119.68, Timesteps: 20, Time taken: 338.75 s
Episode: 487, Reward: -120.12, Timesteps: 20, Time taken: 339.4 s
Episode: 488, Reward: -129.95, Timesteps: 20, Time taken: 340.01 s
Episode: 489, Reward: -116.67, Timesteps: 20, Time taken: 340.7 s
Episode: 490, Reward: -151.72, Timesteps: 20, Time taken: 341.34 s
Episode: 491, Reward: -114.82, Timesteps: 20, Time taken: 341.91 s
Episode: 492, Reward: -117.87, Timesteps: 20, Time taken: 342.57 s
Episode: 493, Reward: -115.71, Timesteps: 20, Time taken: 343.2 s
Episode: 494, Reward: -115.59, Timesteps: 20, Time taken: 343.86 s
Episode: 495, Reward: -114.1, Timesteps: 20, Time taken: 344.59 s
Episode: 496, Reward: -156.8, Timesteps: 20, Time taken: 345.31 s
Episode: 497, Reward: -118.22, Timesteps: 20, Time taken: 345.94 s
Episode: 498, Reward: -97.7, Timesteps: 20, Time taken: 346.56 s
Episode: 499, Reward: -129.34, Timesteps: 20, Time taken: 347.23 s
Episode: 500, Reward: -114.64, Timesteps: 20, Time taken: 347.91 s
Episode: 501, Reward: -137.51, Timesteps: 20, Time taken: 348.53 s
Episode: 502, Reward: -108.02, Timesteps: 20, Time taken: 349.22 s
Episode: 503, Reward: -122.16, Timesteps: 20, Time taken: 349.83 s
Episode: 504, Reward: -143.02, Timesteps: 20, Time taken: 350.44 s
Episode: 505, Reward: -107.19, Timesteps: 20, Time taken: 351.28 s
Episode: 506, Reward: -135.9, Timesteps: 20, Time taken: 351.97 s
Episode: 507, Reward: -117.72, Timesteps: 20, Time taken: 352.68 s
Episode: 508, Reward: -105.97, Timesteps: 20, Time taken: 353.51 s
Episode: 509, Reward: -150.33, Timesteps: 20, Time taken: 354.28 s
Episode: 510, Reward: -152.73, Timesteps: 20, Time taken: 355.02 s
Episode: 511, Reward: -116.44, Timesteps: 20, Time taken: 355.7 s
Episode: 512, Reward: -2.3, Timesteps: 14, Time taken: 356.4 s
Episode: 513, Reward: -115.34, Timesteps: 20, Time taken: 357.05 s
Episode: 514, Reward: -153.75, Timesteps: 20, Time taken: 357.81 s
Episode: 515, Reward: -142.68, Timesteps: 20, Time taken: 358.48 s
Episode: 516, Reward: -2.27, Timesteps: 15, Time taken: 359.17 s
Episode: 517, Reward: -0.07, Timesteps: 4, Time taken: 359.88 s
Episode: 518, Reward: -140.23, Timesteps: 20, Time taken: 360.65 s
Episode: 519, Reward: -147.28, Timesteps: 20, Time taken: 361.44 s
Episode: 520, Reward: -168.53, Timesteps: 20, Time taken: 362.06 s
Episode: 521, Reward: -118.94, Timesteps: 20, Time taken: 362.7 s
Episode: 522, Reward: -148.7, Timesteps: 20, Time taken: 363.38 s
Episode: 523, Reward: -125.63, Timesteps: 20, Time taken: 364.06 s
Episode: 524, Reward: -134.52, Timesteps: 20, Time taken: 364.78 s
Episode: 525, Reward: -156.81, Timesteps: 20, Time taken: 365.4 s
Episode: 526, Reward: -127.17, Timesteps: 20, Time taken: 366.0 s
Episode: 527, Reward: -119.92, Timesteps: 20, Time taken: 366.67 s
Episode: 528, Reward: -118.41, Timesteps: 20, Time taken: 367.3 s
Episode: 529, Reward: -0.05, Timesteps: 3, Time taken: 367.94 s
Episode: 530, Reward: -170.63, Timesteps: 20, Time taken: 368.58 s
Episode: 531, Reward: -154.07, Timesteps: 20, Time taken: 369.34 s
Episode: 532, Reward: -156.92, Timesteps: 20, Time taken: 369.96 s
Episode: 533, Reward: -116.62, Timesteps: 20, Time taken: 370.59 s
Episode: 534, Reward: -157.26, Timesteps: 20, Time taken: 371.19 s
Episode: 535, Reward: -126.42, Timesteps: 20, Time taken: 371.9 s
Episode: 536, Reward: -153.52, Timesteps: 20, Time taken: 372.59 s
Episode: 537, Reward: -143.69, Timesteps: 20, Time taken: 373.17 s
Episode: 538, Reward: -115.07, Timesteps: 20, Time taken: 373.76 s
Episode: 539, Reward: -133.62, Timesteps: 20, Time taken: 374.54 s
Episode: 540, Reward: -116.34, Timesteps: 20, Time taken: 375.15 s
Episode: 541, Reward: -123.24, Timesteps: 20, Time taken: 375.83 s
Episode: 542, Reward: -176.71, Timesteps: 20, Time taken: 376.6 s
Episode: 543, Reward: -117.81, Timesteps: 20, Time taken: 377.2 s
Episode: 544, Reward: -117.7, Timesteps: 20, Time taken: 377.79 s
Episode: 545, Reward: -121.46, Timesteps: 20, Time taken: 378.38 s
Episode: 546, Reward: -93.28, Timesteps: 20, Time taken: 378.97 s
Episode: 547, Reward: -0.11, Timesteps: 3, Time taken: 379.74 s
Episode: 548, Reward: -125.27, Timesteps: 20, Time taken: 380.51 s
Episode: 549, Reward: -0.17, Timesteps: 6, Time taken: 381.23 s
Episode: 550, Reward: -147.45, Timesteps: 20, Time taken: 382.01 s
Episode: 551, Reward: -0.43, Timesteps: 11, Time taken: 382.68 s
Episode: 552, Reward: -117.65, Timesteps: 20, Time taken: 383.35 s
Episode: 553, Reward: -122.94, Timesteps: 20, Time taken: 384.21 s
Episode: 554, Reward: -163.33, Timesteps: 20, Time taken: 384.81 s
Episode: 555, Reward: -0.52, Timesteps: 13, Time taken: 385.54 s
Episode: 556, Reward: -119.4, Timesteps: 20, Time taken: 386.15 s
Episode: 557, Reward: -1.0, Timesteps: 9, Time taken: 386.88 s
Episode: 558, Reward: -146.77, Timesteps: 20, Time taken: 387.54 s
Episode: 559, Reward: -143.78, Timesteps: 20, Time taken: 388.15 s
Episode: 560, Reward: -123.06, Timesteps: 20, Time taken: 388.77 s
Episode: 561, Reward: -165.47, Timesteps: 20, Time taken: 389.47 s
Episode: 562, Reward: -119.73, Timesteps: 20, Time taken: 390.11 s
Episode: 563, Reward: -113.47, Timesteps: 20, Time taken: 390.71 s
Episode: 564, Reward: -0.74, Timesteps: 11, Time taken: 391.4 s
Episode: 565, Reward: -93.23, Timesteps: 20, Time taken: 392.06 s
Episode: 566, Reward: -0.43, Timesteps: 6, Time taken: 392.82 s
Episode: 567, Reward: -155.76, Timesteps: 20, Time taken: 393.53 s
Episode: 568, Reward: -126.74, Timesteps: 20, Time taken: 394.14 s
Episode: 569, Reward: -163.08, Timesteps: 20, Time taken: 394.81 s
Episode: 570, Reward: -105.23, Timesteps: 20, Time taken: 395.41 s
Episode: 571, Reward: -109.78, Timesteps: 20, Time taken: 396.06 s
Episode: 572, Reward: -124.23, Timesteps: 20, Time taken: 396.92 s
Episode: 573, Reward: -117.54, Timesteps: 20, Time taken: 397.61 s
Episode: 574, Reward: -143.92, Timesteps: 20, Time taken: 398.31 s
Episode: 575, Reward: -147.2, Timesteps: 20, Time taken: 399.02 s
Episode: 576, Reward: -155.15, Timesteps: 20, Time taken: 399.64 s
Episode: 577, Reward: -117.83, Timesteps: 20, Time taken: 400.29 s
Episode: 578, Reward: -157.67, Timesteps: 20, Time taken: 401.0 s
Episode: 579, Reward: -127.53, Timesteps: 20, Time taken: 401.69 s
Episode: 580, Reward: -118.29, Timesteps: 20, Time taken: 402.37 s
Episode: 581, Reward: -42.44, Timesteps: 20, Time taken: 403.04 s
Episode: 582, Reward: -114.52, Timesteps: 20, Time taken: 403.82 s
Episode: 583, Reward: -153.83, Timesteps: 20, Time taken: 404.5 s
Episode: 584, Reward: -117.15, Timesteps: 20, Time taken: 405.16 s
Episode: 585, Reward: -0.1, Timesteps: 3, Time taken: 405.92 s
Episode: 586, Reward: -121.6, Timesteps: 20, Time taken: 406.58 s
Episode: 587, Reward: -135.31, Timesteps: 20, Time taken: 407.24 s
Episode: 588, Reward: -131.48, Timesteps: 20, Time taken: 407.96 s
Episode: 589, Reward: -111.95, Timesteps: 20, Time taken: 408.6 s
Episode: 590, Reward: -119.51, Timesteps: 20, Time taken: 409.35 s
Episode: 591, Reward: -116.99, Timesteps: 20, Time taken: 410.03 s
Episode: 592, Reward: -128.66, Timesteps: 20, Time taken: 410.65 s
Episode: 593, Reward: -117.86, Timesteps: 20, Time taken: 411.29 s
Episode: 594, Reward: -119.0, Timesteps: 20, Time taken: 411.98 s
Episode: 595, Reward: -117.2, Timesteps: 20, Time taken: 412.84 s
Episode: 596, Reward: -172.58, Timesteps: 20, Time taken: 413.51 s
Episode: 597, Reward: -149.64, Timesteps: 20, Time taken: 414.16 s
Episode: 598, Reward: -119.63, Timesteps: 20, Time taken: 414.84 s
Episode: 599, Reward: -131.97, Timesteps: 20, Time taken: 415.55 s
Episode: 600, Reward: -117.31, Timesteps: 20, Time taken: 416.17 s
Episode: 601, Reward: -125.73, Timesteps: 20, Time taken: 416.8 s
Episode: 602, Reward: -0.85, Timesteps: 10, Time taken: 417.39 s
Episode: 603, Reward: -119.03, Timesteps: 20, Time taken: 418.04 s
Episode: 604, Reward: -112.57, Timesteps: 20, Time taken: 418.68 s
Episode: 605, Reward: -118.81, Timesteps: 20, Time taken: 419.44 s
Episode: 606, Reward: -122.39, Timesteps: 20, Time taken: 420.12 s
Episode: 607, Reward: -139.76, Timesteps: 20, Time taken: 420.73 s
Episode: 608, Reward: -115.41, Timesteps: 20, Time taken: 421.32 s
Episode: 609, Reward: -175.37, Timesteps: 20, Time taken: 421.94 s
Episode: 610, Reward: -172.28, Timesteps: 20, Time taken: 422.51 s
Episode: 611, Reward: -121.36, Timesteps: 20, Time taken: 423.13 s
Episode: 612, Reward: -126.05, Timesteps: 20, Time taken: 423.78 s
Episode: 613, Reward: -117.53, Timesteps: 20, Time taken: 424.42 s
Episode: 614, Reward: -130.5, Timesteps: 20, Time taken: 425.15 s
Episode: 615, Reward: -110.36, Timesteps: 20, Time taken: 425.82 s
Episode: 616, Reward: -117.36, Timesteps: 20, Time taken: 426.44 s
Episode: 617, Reward: -1.43, Timesteps: 13, Time taken: 427.21 s
Episode: 618, Reward: -115.29, Timesteps: 20, Time taken: 427.88 s
Episode: 619, Reward: -117.73, Timesteps: 20, Time taken: 428.56 s
Episode: 620, Reward: -153.78, Timesteps: 20, Time taken: 429.28 s
Episode: 621, Reward: -157.16, Timesteps: 20, Time taken: 429.9 s
Episode: 622, Reward: -65.35, Timesteps: 20, Time taken: 430.49 s
Episode: 623, Reward: -118.13, Timesteps: 20, Time taken: 431.09 s
Episode: 624, Reward: -140.1, Timesteps: 20, Time taken: 431.72 s
Episode: 625, Reward: -113.33, Timesteps: 20, Time taken: 432.32 s
Episode: 626, Reward: -118.85, Timesteps: 20, Time taken: 432.95 s
Episode: 627, Reward: -141.9, Timesteps: 20, Time taken: 433.61 s
Episode: 628, Reward: -83.97, Timesteps: 20, Time taken: 434.29 s
Episode: 629, Reward: -114.05, Timesteps: 20, Time taken: 435.05 s
Episode: 630, Reward: -117.32, Timesteps: 20, Time taken: 435.65 s
Episode: 631, Reward: -164.88, Timesteps: 20, Time taken: 436.38 s
Episode: 632, Reward: -0.23, Timesteps: 6, Time taken: 437.21 s
Episode: 633, Reward: -122.02, Timesteps: 20, Time taken: 437.82 s
Episode: 634, Reward: -118.75, Timesteps: 20, Time taken: 438.46 s
Episode: 635, Reward: -68.72, Timesteps: 20, Time taken: 439.07 s
Episode: 636, Reward: -115.15, Timesteps: 20, Time taken: 439.72 s
Episode: 637, Reward: -116.86, Timesteps: 20, Time taken: 440.45 s
Episode: 638, Reward: -119.83, Timesteps: 20, Time taken: 441.16 s
Episode: 639, Reward: -118.91, Timesteps: 20, Time taken: 441.92 s
Episode: 640, Reward: -114.88, Timesteps: 20, Time taken: 442.63 s
Episode: 641, Reward: -120.24, Timesteps: 20, Time taken: 443.31 s
Episode: 642, Reward: -0.46, Timesteps: 7, Time taken: 444.04 s
Episode: 643, Reward: -116.48, Timesteps: 20, Time taken: 444.82 s
Episode: 644, Reward: -39.66, Timesteps: 20, Time taken: 445.57 s
Episode: 645, Reward: -119.76, Timesteps: 20, Time taken: 446.4 s
Episode: 646, Reward: -125.76, Timesteps: 20, Time taken: 447.23 s
Episode: 647, Reward: -118.87, Timesteps: 20, Time taken: 447.82 s
Episode: 648, Reward: -125.62, Timesteps: 20, Time taken: 448.51 s
Episode: 649, Reward: -148.59, Timesteps: 20, Time taken: 449.28 s
Episode: 650, Reward: -115.99, Timesteps: 20, Time taken: 450.0 s
Episode: 651, Reward: -79.5, Timesteps: 20, Time taken: 450.73 s
Episode: 652, Reward: -147.94, Timesteps: 20, Time taken: 451.43 s
Episode: 653, Reward: -154.55, Timesteps: 20, Time taken: 452.14 s
Episode: 654, Reward: -117.01, Timesteps: 20, Time taken: 452.82 s
Episode: 655, Reward: -0.16, Timesteps: 6, Time taken: 453.58 s
Episode: 656, Reward: -163.16, Timesteps: 20, Time taken: 454.31 s
Episode: 657, Reward: -114.86, Timesteps: 20, Time taken: 454.95 s
Episode: 658, Reward: -122.57, Timesteps: 20, Time taken: 455.62 s
Episode: 659, Reward: -124.15, Timesteps: 20, Time taken: 456.32 s
Episode: 660, Reward: -113.64, Timesteps: 20, Time taken: 457.07 s
Episode: 661, Reward: -117.9, Timesteps: 20, Time taken: 457.67 s
Episode: 662, Reward: -142.2, Timesteps: 20, Time taken: 458.31 s
Episode: 663, Reward: -118.23, Timesteps: 20, Time taken: 459.07 s
Episode: 664, Reward: -2.12, Timesteps: 20, Time taken: 459.69 s
Episode: 665, Reward: -116.42, Timesteps: 20, Time taken: 460.49 s
Episode: 666, Reward: -120.48, Timesteps: 20, Time taken: 461.14 s
Episode: 667, Reward: -178.37, Timesteps: 20, Time taken: 461.82 s
Episode: 668, Reward: -117.97, Timesteps: 20, Time taken: 462.55 s
Episode: 669, Reward: -119.52, Timesteps: 20, Time taken: 463.3 s
Episode: 670, Reward: -138.95, Timesteps: 20, Time taken: 463.94 s
Episode: 671, Reward: -174.23, Timesteps: 20, Time taken: 464.73 s
Episode: 672, Reward: -174.89, Timesteps: 20, Time taken: 465.43 s
Episode: 673, Reward: -113.16, Timesteps: 20, Time taken: 466.06 s
Episode: 674, Reward: -120.02, Timesteps: 20, Time taken: 466.73 s
Episode: 675, Reward: -117.64, Timesteps: 20, Time taken: 467.39 s
Episode: 676, Reward: -93.19, Timesteps: 20, Time taken: 468.13 s
Episode: 677, Reward: -120.79, Timesteps: 20, Time taken: 468.86 s
Episode: 678, Reward: -151.08, Timesteps: 20, Time taken: 469.6 s
Episode: 679, Reward: -117.29, Timesteps: 20, Time taken: 470.26 s
Episode: 680, Reward: -118.43, Timesteps: 20, Time taken: 470.93 s
Episode: 681, Reward: -155.21, Timesteps: 20, Time taken: 471.66 s
Episode: 682, Reward: -114.76, Timesteps: 20, Time taken: 472.34 s
Episode: 683, Reward: -113.82, Timesteps: 20, Time taken: 472.98 s
Episode: 684, Reward: -153.32, Timesteps: 20, Time taken: 473.66 s
Episode: 685, Reward: -121.09, Timesteps: 20, Time taken: 474.27 s
Episode: 686, Reward: -0.36, Timesteps: 6, Time taken: 474.99 s
Episode: 687, Reward: -118.08, Timesteps: 20, Time taken: 475.59 s
Episode: 688, Reward: -118.68, Timesteps: 20, Time taken: 476.24 s
Episode: 689, Reward: -115.1, Timesteps: 20, Time taken: 476.93 s
Episode: 690, Reward: -119.92, Timesteps: 20, Time taken: 477.64 s
Episode: 691, Reward: -119.83, Timesteps: 20, Time taken: 478.33 s
Episode: 692, Reward: -119.82, Timesteps: 20, Time taken: 479.07 s
Episode: 693, Reward: -154.06, Timesteps: 20, Time taken: 479.74 s
Episode: 694, Reward: -159.02, Timesteps: 20, Time taken: 480.36 s
Episode: 695, Reward: -117.58, Timesteps: 20, Time taken: 480.94 s
Episode: 696, Reward: -166.23, Timesteps: 20, Time taken: 481.68 s
Episode: 697, Reward: -115.58, Timesteps: 20, Time taken: 482.32 s
Episode: 698, Reward: -114.73, Timesteps: 20, Time taken: 483.19 s
Episode: 699, Reward: -122.01, Timesteps: 20, Time taken: 483.83 s
Episode: 700, Reward: -117.33, Timesteps: 20, Time taken: 484.55 s
Episode: 701, Reward: -126.69, Timesteps: 20, Time taken: 485.15 s
Episode: 702, Reward: -116.17, Timesteps: 20, Time taken: 485.78 s
Episode: 703, Reward: -172.07, Timesteps: 20, Time taken: 486.47 s
Episode: 704, Reward: -133.69, Timesteps: 20, Time taken: 487.07 s
Episode: 705, Reward: -119.16, Timesteps: 20, Time taken: 487.66 s
Episode: 706, Reward: -137.23, Timesteps: 20, Time taken: 488.31 s
Episode: 707, Reward: -120.83, Timesteps: 20, Time taken: 489.06 s
Episode: 708, Reward: -119.28, Timesteps: 20, Time taken: 489.81 s
Episode: 709, Reward: -159.33, Timesteps: 20, Time taken: 490.55 s
Episode: 710, Reward: -149.06, Timesteps: 20, Time taken: 491.17 s
Episode: 711, Reward: -112.58, Timesteps: 20, Time taken: 491.8 s
Episode: 712, Reward: -139.06, Timesteps: 20, Time taken: 492.52 s
Episode: 713, Reward: -1.01, Timesteps: 10, Time taken: 493.11 s
Episode: 714, Reward: -152.37, Timesteps: 20, Time taken: 493.85 s
Episode: 715, Reward: -110.46, Timesteps: 20, Time taken: 494.55 s
Episode: 716, Reward: -115.01, Timesteps: 20, Time taken: 495.3 s
Episode: 717, Reward: -112.16, Timesteps: 20, Time taken: 495.94 s
Episode: 718, Reward: -116.63, Timesteps: 20, Time taken: 496.69 s
Episode: 719, Reward: -114.42, Timesteps: 20, Time taken: 497.32 s
Episode: 720, Reward: -121.18, Timesteps: 20, Time taken: 498.05 s
Episode: 721, Reward: -113.71, Timesteps: 20, Time taken: 498.88 s
Episode: 722, Reward: -119.75, Timesteps: 20, Time taken: 499.59 s
Episode: 723, Reward: -177.52, Timesteps: 20, Time taken: 500.32 s
Episode: 724, Reward: -120.42, Timesteps: 20, Time taken: 500.97 s
Episode: 725, Reward: -130.0, Timesteps: 20, Time taken: 501.61 s
Episode: 726, Reward: -118.97, Timesteps: 20, Time taken: 502.24 s
Episode: 727, Reward: -160.08, Timesteps: 20, Time taken: 502.96 s
Episode: 728, Reward: -115.76, Timesteps: 20, Time taken: 503.62 s
Episode: 729, Reward: -118.34, Timesteps: 20, Time taken: 504.34 s
Episode: 730, Reward: -156.67, Timesteps: 20, Time taken: 505.11 s
Episode: 731, Reward: -143.7, Timesteps: 20, Time taken: 505.81 s
Episode: 732, Reward: -119.37, Timesteps: 20, Time taken: 506.62 s
Episode: 733, Reward: -0.0, Timesteps: 1, Time taken: 507.38 s
Episode: 734, Reward: -127.57, Timesteps: 20, Time taken: 508.15 s
Episode: 735, Reward: -0.03, Timesteps: 2, Time taken: 509.02 s
Episode: 736, Reward: -119.66, Timesteps: 20, Time taken: 509.7 s
Episode: 737, Reward: -119.62, Timesteps: 20, Time taken: 510.4 s
Episode: 738, Reward: -153.04, Timesteps: 20, Time taken: 511.17 s
Episode: 739, Reward: -116.73, Timesteps: 20, Time taken: 511.83 s
Episode: 740, Reward: -119.28, Timesteps: 20, Time taken: 512.54 s
Episode: 741, Reward: -118.46, Timesteps: 20, Time taken: 513.22 s
Episode: 742, Reward: -121.26, Timesteps: 20, Time taken: 513.76 s
Episode: 743, Reward: -114.38, Timesteps: 20, Time taken: 514.34 s
Episode: 744, Reward: -0.94, Timesteps: 15, Time taken: 515.1 s
Episode: 745, Reward: -118.75, Timesteps: 20, Time taken: 515.85 s
Episode: 746, Reward: -111.34, Timesteps: 20, Time taken: 516.74 s
Episode: 747, Reward: -102.73, Timesteps: 20, Time taken: 517.42 s
Episode: 748, Reward: -115.96, Timesteps: 20, Time taken: 518.03 s
Episode: 749, Reward: -135.0, Timesteps: 20, Time taken: 518.71 s
Episode: 750, Reward: -13.39, Timesteps: 20, Time taken: 519.47 s
Episode: 751, Reward: -148.85, Timesteps: 20, Time taken: 520.18 s
Episode: 752, Reward: -1.06, Timesteps: 20, Time taken: 521.04 s
Episode: 753, Reward: -1.83, Timesteps: 17, Time taken: 521.68 s
