Episode, Reward, Timesteps, Time taken (s)
Episode: 730, Reward: -16.4, Timesteps: 1198, Time taken: 2098.85 s
Episode: 731, Reward: -350.6, Timesteps: 4922, Time taken: 2102.68 s
Episode: 732, Reward: -174.2, Timesteps: 3072, Time taken: 2105.81 s
Episode: 733, Reward: -211.59, Timesteps: 3409, Time taken: 2109.24 s
Episode: 734, Reward: -80.99, Timesteps: 1984, Time taken: 2112.08 s
Episode: 735, Reward: -38.57, Timesteps: 1547, Time taken: 2114.61 s
Episode: 736, Reward: -62.89, Timesteps: 1751, Time taken: 2117.5 s
Episode: 737, Reward: -44.54, Timesteps: 1617, Time taken: 2120.1 s
Episode: 738, Reward: -276.95, Timesteps: 4224, Time taken: 2123.67 s
Episode: 739, Reward: -119.66, Timesteps: 2539, Time taken: 2126.79 s
Episode: 740, Reward: -253.06, Timesteps: 3974, Time taken: 2130.1 s
Episode: 741, Reward: -10.75, Timesteps: 1229, Time taken: 2132.79 s
Episode: 742, Reward: 27.6, Timesteps: 841, Time taken: 2135.53 s
Episode: 743, Reward: -154.64, Timesteps: 2858, Time taken: 2138.92 s
Episode: 744, Reward: -85.74, Timesteps: 2048, Time taken: 2141.76 s
Episode: 745, Reward: -47.67, Timesteps: 1622, Time taken: 2144.29 s
Episode: 746, Reward: -19.96, Timesteps: 1295, Time taken: 2146.73 s
Episode: 747, Reward: -507.91, Timesteps: 5646, Time taken: 2150.82 s
Episode: 748, Reward: -60.02, Timesteps: 1843, Time taken: 2153.56 s
Episode: 749, Reward: 56.41, Timesteps: 519, Time taken: 2155.82 s
Episode: 750, Reward: 21.47, Timesteps: 848, Time taken: 2158.45 s
Episode: 751, Reward: -468.5, Timesteps: 5213, Time taken: 2162.43 s
Episode: 752, Reward: -3.98, Timesteps: 1222, Time taken: 2164.95 s
Episode: 753, Reward: -43.79, Timesteps: 1616, Time taken: 2167.33 s
Episode: 754, Reward: -276.14, Timesteps: 4271, Time taken: 2171.18 s
Episode: 755, Reward: -165.79, Timesteps: 2967, Time taken: 2174.13 s
Episode: 756, Reward: -97.96, Timesteps: 2226, Time taken: 2176.99 s
Episode: 757, Reward: -12.37, Timesteps: 1288, Time taken: 2179.45 s
Episode: 758, Reward: -42.41, Timesteps: 1589, Time taken: 2182.21 s
Episode: 759, Reward: 37.56, Timesteps: 708, Time taken: 2184.49 s
Episode: 760, Reward: 26.74, Timesteps: 792, Time taken: 2186.76 s
Episode: 761, Reward: 19.68, Timesteps: 927, Time taken: 2189.19 s
Episode: 762, Reward: -226.19, Timesteps: 3745, Time taken: 2192.73 s
Episode: 763, Reward: -280.43, Timesteps: 4213, Time taken: 2196.41 s
Episode: 764, Reward: -110.33, Timesteps: 2281, Time taken: 2199.22 s
Episode: 765, Reward: 61.34, Timesteps: 436, Time taken: 2201.68 s
Episode: 766, Reward: -326.02, Timesteps: 4776, Time taken: 2205.58 s
Episode: 767, Reward: -181.49, Timesteps: 3235, Time taken: 2208.96 s
Episode: 768, Reward: -20.08, Timesteps: 1334, Time taken: 2211.63 s
Episode: 769, Reward: -37.13, Timesteps: 1465, Time taken: 2214.22 s
Episode: 770, Reward: 33.45, Timesteps: 730, Time taken: 2216.62 s
Episode: 771, Reward: -79.87, Timesteps: 2002, Time taken: 2219.49 s
Episode: 772, Reward: -123.45, Timesteps: 2488, Time taken: 2222.47 s
Episode: 773, Reward: -363.24, Timesteps: 5016, Time taken: 2226.26 s
Episode: 774, Reward: -302.23, Timesteps: 4423, Time taken: 2230.0 s
Episode: 775, Reward: 2.46, Timesteps: 1122, Time taken: 2232.7 s
Episode: 776, Reward: -361.94, Timesteps: 5049, Time taken: 2236.57 s
Episode: 777, Reward: -229.52, Timesteps: 3693, Time taken: 2239.85 s
Episode: 778, Reward: 14.59, Timesteps: 958, Time taken: 2242.1 s
Episode: 779, Reward: -159.25, Timesteps: 2835, Time taken: 2245.18 s
Episode: 780, Reward: 70.85, Timesteps: 323, Time taken: 2247.2 s
Episode: 781, Reward: -53.04, Timesteps: 1708, Time taken: 2249.73 s
Episode: 782, Reward: -187.3, Timesteps: 3269, Time taken: 2252.98 s
Episode: 783, Reward: -188.81, Timesteps: 3236, Time taken: 2256.2 s
Episode: 784, Reward: -14.57, Timesteps: 1199, Time taken: 2258.88 s
Episode: 785, Reward: -174.77, Timesteps: 3136, Time taken: 2262.1 s
Episode: 786, Reward: -22.52, Timesteps: 1349, Time taken: 2264.61 s
Episode: 787, Reward: -22.31, Timesteps: 1434, Time taken: 2267.1 s
Episode: 788, Reward: 25.61, Timesteps: 812, Time taken: 2269.39 s
Episode: 789, Reward: -213.51, Timesteps: 3454, Time taken: 2272.89 s
Episode: 790, Reward: -327.54, Timesteps: 4707, Time taken: 2276.52 s
Episode: 791, Reward: -126.63, Timesteps: 2497, Time taken: 2279.5 s
Episode: 792, Reward: 46.37, Timesteps: 572, Time taken: 2281.76 s
Episode: 793, Reward: -87.92, Timesteps: 2175, Time taken: 2284.74 s
Episode: 794, Reward: -92.48, Timesteps: 2184, Time taken: 2287.57 s
Episode: 795, Reward: 30.98, Timesteps: 755, Time taken: 2289.78 s
Episode: 796, Reward: 43.03, Timesteps: 619, Time taken: 2292.14 s
Episode: 797, Reward: 73.86, Timesteps: 312, Time taken: 2294.29 s
Episode: 798, Reward: 42.9, Timesteps: 640, Time taken: 2296.35 s
Episode: 799, Reward: 69.17, Timesteps: 348, Time taken: 2298.46 s
Episode: 800, Reward: -158.99, Timesteps: 2943, Time taken: 2301.42 s
Episode: 801, Reward: -288.91, Timesteps: 4415, Time taken: 2305.41 s
Episode: 802, Reward: -43.61, Timesteps: 1659, Time taken: 2308.14 s
Episode: 803, Reward: -209.82, Timesteps: 3452, Time taken: 2311.72 s
Episode: 804, Reward: -471.15, Timesteps: 5214, Time taken: 2316.02 s
Episode: 805, Reward: -172.12, Timesteps: 3052, Time taken: 2319.17 s
Episode: 806, Reward: -11.32, Timesteps: 1275, Time taken: 2321.69 s
Episode: 807, Reward: -20.9, Timesteps: 1348, Time taken: 2324.19 s
Episode: 808, Reward: 16.18, Timesteps: 960, Time taken: 2326.41 s
Episode: 809, Reward: -415.29, Timesteps: 4681, Time taken: 2330.33 s
Episode: 810, Reward: -56.12, Timesteps: 1773, Time taken: 2333.07 s
Episode: 811, Reward: -33.67, Timesteps: 1494, Time taken: 2335.71 s
Episode: 812, Reward: -442.76, Timesteps: 4850, Time taken: 2339.62 s
Episode: 813, Reward: -268.68, Timesteps: 4186, Time taken: 2343.56 s
Episode: 814, Reward: 31.15, Timesteps: 763, Time taken: 2345.89 s
Episode: 815, Reward: -7.89, Timesteps: 1205, Time taken: 2348.32 s
Episode: 816, Reward: 40.52, Timesteps: 686, Time taken: 2350.48 s
Episode: 817, Reward: -176.78, Timesteps: 3123, Time taken: 2353.72 s
Episode: 818, Reward: -43.88, Timesteps: 1557, Time taken: 2356.17 s
Episode: 819, Reward: -27.75, Timesteps: 1417, Time taken: 2358.71 s
Episode: 820, Reward: 57.85, Timesteps: 477, Time taken: 2360.91 s
Episode: 821, Reward: -286.49, Timesteps: 4392, Time taken: 2364.73 s
Episode: 822, Reward: -50.76, Timesteps: 1684, Time taken: 2367.47 s
Episode: 823, Reward: -392.71, Timesteps: 5309, Time taken: 2371.3 s
Episode: 824, Reward: 49.24, Timesteps: 577, Time taken: 2373.6 s
Episode: 825, Reward: -162.89, Timesteps: 2860, Time taken: 2376.62 s
Episode: 826, Reward: -76.66, Timesteps: 1984, Time taken: 2379.42 s
Episode: 827, Reward: -40.0, Timesteps: 1599, Time taken: 2382.2 s
Episode: 828, Reward: -125.73, Timesteps: 2556, Time taken: 2385.14 s
Episode: 829, Reward: -127.82, Timesteps: 2543, Time taken: 2388.02 s
Episode: 830, Reward: -451.89, Timesteps: 5125, Time taken: 2392.03 s
Episode: 831, Reward: -21.64, Timesteps: 1382, Time taken: 2394.54 s
Episode: 832, Reward: -25.38, Timesteps: 1434, Time taken: 2396.99 s
Episode: 833, Reward: -225.84, Timesteps: 3443, Time taken: 2400.32 s
Episode: 834, Reward: -16.86, Timesteps: 1324, Time taken: 2402.81 s
Episode: 835, Reward: -312.37, Timesteps: 4806, Time taken: 2406.67 s
Episode: 836, Reward: -268.59, Timesteps: 4093, Time taken: 2410.35 s
Episode: 837, Reward: 33.03, Timesteps: 737, Time taken: 2412.78 s
Episode: 838, Reward: -250.13, Timesteps: 3967, Time taken: 2416.13 s
Episode: 839, Reward: 39.7, Timesteps: 705, Time taken: 2418.65 s
Episode: 840, Reward: -155.08, Timesteps: 2766, Time taken: 2421.61 s
Episode: 841, Reward: 12.89, Timesteps: 975, Time taken: 2424.04 s
Episode: 842, Reward: -80.82, Timesteps: 2037, Time taken: 2426.88 s
Episode: 843, Reward: 0.54, Timesteps: 1059, Time taken: 2429.38 s
Episode: 844, Reward: 51.73, Timesteps: 556, Time taken: 2431.66 s
Episode: 845, Reward: 32.41, Timesteps: 765, Time taken: 2434.02 s
Episode: 846, Reward: -13.5, Timesteps: 1237, Time taken: 2436.55 s
Episode: 847, Reward: -149.49, Timesteps: 2843, Time taken: 2439.86 s
Episode: 848, Reward: 8.8, Timesteps: 998, Time taken: 2442.46 s
Episode: 849, Reward: -303.88, Timesteps: 4559, Time taken: 2446.48 s
Episode: 850, Reward: -395.57, Timesteps: 4420, Time taken: 2450.38 s
Episode: 851, Reward: -242.55, Timesteps: 3786, Time taken: 2453.68 s
Episode: 852, Reward: 4.5, Timesteps: 1017, Time taken: 2456.17 s
Episode: 853, Reward: 21.47, Timesteps: 894, Time taken: 2458.65 s
Episode: 854, Reward: -61.16, Timesteps: 1800, Time taken: 2461.29 s
Episode: 855, Reward: -7.11, Timesteps: 1182, Time taken: 2463.76 s
Episode: 856, Reward: -448.89, Timesteps: 4986, Time taken: 2467.61 s
Episode: 857, Reward: -18.58, Timesteps: 1338, Time taken: 2470.13 s
Episode: 858, Reward: 41.23, Timesteps: 675, Time taken: 2472.76 s
Episode: 859, Reward: 11.7, Timesteps: 931, Time taken: 2475.27 s
Episode: 860, Reward: -81.52, Timesteps: 2020, Time taken: 2478.15 s
Episode: 861, Reward: 69.08, Timesteps: 338, Time taken: 2480.5 s
Episode: 862, Reward: -121.12, Timesteps: 2523, Time taken: 2483.52 s
Episode: 863, Reward: 5.83, Timesteps: 1071, Time taken: 2485.88 s
Episode: 864, Reward: -165.21, Timesteps: 2977, Time taken: 2489.03 s
Episode: 865, Reward: -96.18, Timesteps: 2302, Time taken: 2492.31 s
Episode: 866, Reward: 71.24, Timesteps: 320, Time taken: 2494.59 s
Episode: 867, Reward: -269.94, Timesteps: 4064, Time taken: 2498.13 s
Episode: 868, Reward: -140.5, Timesteps: 2606, Time taken: 2501.5 s
Episode: 869, Reward: -51.68, Timesteps: 1665, Time taken: 2504.33 s
Episode: 870, Reward: 49.31, Timesteps: 597, Time taken: 2506.81 s
Episode: 871, Reward: -204.74, Timesteps: 3413, Time taken: 2510.24 s
Episode: 872, Reward: -214.19, Timesteps: 3553, Time taken: 2513.78 s
Episode: 873, Reward: -1.98, Timesteps: 1188, Time taken: 2516.56 s
Episode: 874, Reward: -214.28, Timesteps: 3518, Time taken: 2520.36 s
Episode: 875, Reward: -162.52, Timesteps: 2908, Time taken: 2523.75 s
Episode: 876, Reward: -439.65, Timesteps: 5002, Time taken: 2527.85 s
Episode: 877, Reward: 78.86, Timesteps: 231, Time taken: 2530.02 s
Episode: 878, Reward: 33.15, Timesteps: 718, Time taken: 2532.34 s
Episode: 879, Reward: -101.2, Timesteps: 2337, Time taken: 2535.19 s
Episode: 880, Reward: 9.75, Timesteps: 1046, Time taken: 2537.8 s
Episode: 881, Reward: -133.7, Timesteps: 2604, Time taken: 2540.74 s
Episode: 882, Reward: -10.57, Timesteps: 1207, Time taken: 2543.4 s
Episode: 883, Reward: -301.65, Timesteps: 4476, Time taken: 2547.48 s
Episode: 884, Reward: -54.21, Timesteps: 1717, Time taken: 2550.36 s
Episode: 885, Reward: 30.5, Timesteps: 809, Time taken: 2552.81 s
Episode: 886, Reward: 27.07, Timesteps: 796, Time taken: 2555.04 s
Episode: 887, Reward: -210.27, Timesteps: 3516, Time taken: 2558.66 s
Episode: 888, Reward: -121.1, Timesteps: 2460, Time taken: 2561.63 s
Episode: 889, Reward: -52.04, Timesteps: 1713, Time taken: 2564.2 s
Episode: 890, Reward: -283.71, Timesteps: 4207, Time taken: 2567.87 s
Episode: 891, Reward: -245.46, Timesteps: 3881, Time taken: 2571.58 s
Episode: 892, Reward: -258.41, Timesteps: 3984, Time taken: 2575.24 s
Episode: 893, Reward: 27.24, Timesteps: 830, Time taken: 2577.65 s
Episode: 894, Reward: 40.39, Timesteps: 690, Time taken: 2580.06 s
Episode: 895, Reward: 79.95, Timesteps: 234, Time taken: 2582.29 s
Episode: 896, Reward: -271.74, Timesteps: 4220, Time taken: 2586.07 s
Episode: 897, Reward: -464.99, Timesteps: 5205, Time taken: 2590.15 s
Episode: 898, Reward: -131.98, Timesteps: 2567, Time taken: 2593.23 s
Episode: 899, Reward: -51.86, Timesteps: 1743, Time taken: 2595.91 s
Episode: 900, Reward: 21.2, Timesteps: 902, Time taken: 2598.68 s
Episode: 901, Reward: 44.46, Timesteps: 654, Time taken: 2601.44 s
Episode: 902, Reward: -185.92, Timesteps: 3091, Time taken: 2604.6 s
Episode: 903, Reward: -446.97, Timesteps: 5019, Time taken: 2608.65 s
Episode: 904, Reward: -138.02, Timesteps: 2643, Time taken: 2611.96 s
Episode: 905, Reward: -17.17, Timesteps: 1363, Time taken: 2614.4 s
Episode: 906, Reward: 29.53, Timesteps: 784, Time taken: 2616.92 s
Episode: 907, Reward: -229.08, Timesteps: 3740, Time taken: 2620.42 s
Episode: 908, Reward: 41.1, Timesteps: 680, Time taken: 2622.85 s
Episode: 909, Reward: 12.62, Timesteps: 984, Time taken: 2625.4 s
Episode: 910, Reward: -335.43, Timesteps: 3701, Time taken: 2628.72 s
Episode: 911, Reward: 5.09, Timesteps: 1040, Time taken: 2631.22 s
Episode: 912, Reward: -29.41, Timesteps: 1458, Time taken: 2633.81 s
Episode: 913, Reward: 55.18, Timesteps: 518, Time taken: 2636.17 s
Episode: 914, Reward: -153.75, Timesteps: 2786, Time taken: 2639.31 s
Episode: 915, Reward: 1.86, Timesteps: 1113, Time taken: 2641.81 s
Episode: 916, Reward: -26.43, Timesteps: 1410, Time taken: 2644.64 s
Episode: 917, Reward: -184.55, Timesteps: 3302, Time taken: 2648.08 s
Episode: 918, Reward: 33.25, Timesteps: 741, Time taken: 2650.46 s
Episode: 919, Reward: 74.39, Timesteps: 303, Time taken: 2652.62 s
Episode: 920, Reward: -110.81, Timesteps: 2344, Time taken: 2655.98 s
Episode: 921, Reward: -97.62, Timesteps: 2241, Time taken: 2658.8 s
Episode: 922, Reward: 64.72, Timesteps: 374, Time taken: 2661.19 s
Episode: 923, Reward: -72.13, Timesteps: 1930, Time taken: 2664.03 s
Episode: 924, Reward: 19.42, Timesteps: 916, Time taken: 2666.54 s
Episode: 925, Reward: -135.05, Timesteps: 2724, Time taken: 2669.85 s
Episode: 926, Reward: 16.36, Timesteps: 970, Time taken: 2672.12 s
Episode: 927, Reward: -32.92, Timesteps: 1531, Time taken: 2674.92 s
Episode: 928, Reward: 37.9, Timesteps: 725, Time taken: 2677.41 s
Episode: 929, Reward: -8.82, Timesteps: 1169, Time taken: 2679.89 s
Episode: 930, Reward: -31.13, Timesteps: 1463, Time taken: 2682.52 s
Episode: 931, Reward: -91.97, Timesteps: 2184, Time taken: 2685.64 s
Episode: 932, Reward: 49.47, Timesteps: 583, Time taken: 2688.09 s
Episode: 933, Reward: 51.55, Timesteps: 571, Time taken: 2690.47 s
Episode: 934, Reward: 66.09, Timesteps: 408, Time taken: 2693.07 s
Episode: 935, Reward: 47.87, Timesteps: 583, Time taken: 2695.43 s
Episode: 936, Reward: -86.14, Timesteps: 2125, Time taken: 2698.42 s
Episode: 937, Reward: 8.27, Timesteps: 1059, Time taken: 2701.08 s
Episode: 938, Reward: -204.04, Timesteps: 3435, Time taken: 2704.39 s
Episode: 939, Reward: 62.45, Timesteps: 417, Time taken: 2706.67 s
Episode: 940, Reward: 32.08, Timesteps: 788, Time taken: 2708.91 s
Episode: 941, Reward: -9.98, Timesteps: 1212, Time taken: 2711.45 s
Episode: 942, Reward: -32.51, Timesteps: 1456, Time taken: 2714.09 s
Episode: 943, Reward: -79.51, Timesteps: 2085, Time taken: 2716.84 s
Episode: 944, Reward: -168.37, Timesteps: 2935, Time taken: 2719.89 s
Episode: 945, Reward: -38.42, Timesteps: 1557, Time taken: 2722.42 s
Episode: 946, Reward: -43.73, Timesteps: 1589, Time taken: 2725.04 s
Episode: 947, Reward: -110.81, Timesteps: 2389, Time taken: 2727.95 s
Episode: 948, Reward: -206.71, Timesteps: 3401, Time taken: 2731.16 s
Episode: 949, Reward: -185.69, Timesteps: 3219, Time taken: 2734.28 s
Episode: 950, Reward: -53.35, Timesteps: 1778, Time taken: 2737.0 s
Episode: 951, Reward: -43.13, Timesteps: 1582, Time taken: 2739.62 s
Episode: 952, Reward: 9.33, Timesteps: 998, Time taken: 2742.22 s
Episode: 953, Reward: 12.14, Timesteps: 994, Time taken: 2744.73 s
Episode: 954, Reward: -244.16, Timesteps: 3976, Time taken: 2748.08 s
Episode: 955, Reward: -36.8, Timesteps: 1549, Time taken: 2750.94 s
Episode: 956, Reward: -287.14, Timesteps: 4291, Time taken: 2754.86 s
Episode: 957, Reward: 58.48, Timesteps: 481, Time taken: 2757.12 s
Episode: 958, Reward: -66.66, Timesteps: 1832, Time taken: 2759.68 s
Episode: 959, Reward: -177.96, Timesteps: 3062, Time taken: 2762.92 s
Episode: 960, Reward: -411.36, Timesteps: 4577, Time taken: 2766.59 s
Episode: 961, Reward: -1.0, Timesteps: 1124, Time taken: 2769.15 s
Episode: 962, Reward: -400.74, Timesteps: 4467, Time taken: 2773.06 s
Episode: 963, Reward: 36.05, Timesteps: 742, Time taken: 2775.29 s
Episode: 964, Reward: -91.9, Timesteps: 2056, Time taken: 2778.13 s
Episode: 965, Reward: -27.45, Timesteps: 1466, Time taken: 2780.49 s
Episode: 966, Reward: -52.2, Timesteps: 1697, Time taken: 2783.18 s
Episode: 967, Reward: -80.26, Timesteps: 2015, Time taken: 2786.08 s
Episode: 968, Reward: -6.35, Timesteps: 1247, Time taken: 2788.59 s
Episode: 969, Reward: 4.89, Timesteps: 1012, Time taken: 2791.02 s
Episode: 970, Reward: -208.24, Timesteps: 3439, Time taken: 2794.57 s
Episode: 971, Reward: 54.27, Timesteps: 505, Time taken: 2796.94 s
Episode: 972, Reward: -352.58, Timesteps: 3942, Time taken: 2800.52 s
Episode: 973, Reward: -65.65, Timesteps: 1869, Time taken: 2803.29 s
Episode: 974, Reward: 71.22, Timesteps: 343, Time taken: 2805.48 s
Episode: 975, Reward: 8.17, Timesteps: 1013, Time taken: 2807.92 s
Episode: 976, Reward: -39.14, Timesteps: 1508, Time taken: 2810.44 s
Episode: 977, Reward: -79.57, Timesteps: 2050, Time taken: 2813.09 s
Episode: 978, Reward: 1.31, Timesteps: 1145, Time taken: 2815.51 s
Episode: 979, Reward: -73.32, Timesteps: 1977, Time taken: 2818.11 s
Episode: 980, Reward: -355.8, Timesteps: 3941, Time taken: 2821.75 s
Episode: 981, Reward: -87.27, Timesteps: 2084, Time taken: 2824.74 s
Episode: 982, Reward: -15.01, Timesteps: 1255, Time taken: 2827.46 s
Episode: 983, Reward: -12.48, Timesteps: 1234, Time taken: 2829.85 s
Episode: 984, Reward: 40.12, Timesteps: 673, Time taken: 2832.21 s
Episode: 985, Reward: -409.15, Timesteps: 4548, Time taken: 2836.07 s
Episode: 986, Reward: -167.28, Timesteps: 2989, Time taken: 2839.15 s
Episode: 987, Reward: 49.93, Timesteps: 545, Time taken: 2841.54 s
Episode: 988, Reward: -13.36, Timesteps: 1287, Time taken: 2844.21 s
Episode: 989, Reward: 46.42, Timesteps: 591, Time taken: 2846.58 s
Episode: 990, Reward: 20.08, Timesteps: 908, Time taken: 2849.1 s
Episode: 991, Reward: -145.8, Timesteps: 2775, Time taken: 2852.14 s
Episode: 992, Reward: -45.61, Timesteps: 1627, Time taken: 2854.84 s
Episode: 993, Reward: -104.86, Timesteps: 2354, Time taken: 2857.73 s
Episode: 994, Reward: -195.77, Timesteps: 3360, Time taken: 2860.98 s
Episode: 995, Reward: 0.6, Timesteps: 1136, Time taken: 2863.36 s
Episode: 996, Reward: 13.42, Timesteps: 970, Time taken: 2865.97 s
Episode: 997, Reward: 53.71, Timesteps: 549, Time taken: 2868.25 s
Episode: 998, Reward: -82.16, Timesteps: 2052, Time taken: 2871.1 s
Episode: 999, Reward: -351.25, Timesteps: 3940, Time taken: 2874.64 s
Episode: 1000, Reward: -99.38, Timesteps: 2208, Time taken: 2877.71 s
