Episode, Reward, Timesteps, Time taken (s)
Episode: 354, Reward: -52309.09, Timesteps: 7750, Time taken: 1733.6 s
Episode: 355, Reward: -51890.07, Timesteps: 7521, Time taken: 1738.8 s
Episode: 356, Reward: -48545.95, Timesteps: 7114, Time taken: 1743.51 s
Episode: 357, Reward: -48153.25, Timesteps: 7425, Time taken: 1748.49 s
Episode: 358, Reward: -50701.86, Timesteps: 7750, Time taken: 1753.49 s
Episode: 359, Reward: -52709.75, Timesteps: 7828, Time taken: 1758.56 s
Episode: 360, Reward: -53148.44, Timesteps: 7819, Time taken: 1763.41 s
Episode: 361, Reward: -54782.59, Timesteps: 7818, Time taken: 1768.59 s
Episode: 362, Reward: -53496.42, Timesteps: 7568, Time taken: 1773.67 s
Episode: 363, Reward: -54097.99, Timesteps: 7571, Time taken: 1778.94 s
Episode: 364, Reward: -49514.36, Timesteps: 7379, Time taken: 1783.98 s
Episode: 365, Reward: -47060.92, Timesteps: 7130, Time taken: 1788.69 s
Episode: 366, Reward: -47963.93, Timesteps: 7571, Time taken: 1794.08 s
Episode: 367, Reward: -49342.8, Timesteps: 7790, Time taken: 1799.24 s
Episode: 368, Reward: -48276.3, Timesteps: 7471, Time taken: 1804.24 s
Episode: 369, Reward: -49024.55, Timesteps: 7772, Time taken: 1809.27 s
Episode: 370, Reward: -51269.35, Timesteps: 7687, Time taken: 1814.2 s
Episode: 371, Reward: -54008.04, Timesteps: 7883, Time taken: 1819.55 s
Episode: 372, Reward: -46844.43, Timesteps: 6841, Time taken: 1824.16 s
Episode: 373, Reward: -50941.71, Timesteps: 7837, Time taken: 1829.26 s
Episode: 374, Reward: -49552.12, Timesteps: 7632, Time taken: 1834.37 s
Episode: 375, Reward: -48132.3, Timesteps: 7544, Time taken: 1839.44 s
Episode: 376, Reward: -48606.63, Timesteps: 7801, Time taken: 1844.51 s
Episode: 377, Reward: -46653.05, Timesteps: 7354, Time taken: 1849.4 s
Episode: 378, Reward: -49845.89, Timesteps: 7909, Time taken: 1854.53 s
Episode: 379, Reward: -45666.71, Timesteps: 7376, Time taken: 1859.32 s
Episode: 380, Reward: -48600.19, Timesteps: 7937, Time taken: 1864.31 s
Episode: 381, Reward: -52556.37, Timesteps: 7860, Time taken: 1869.33 s
Episode: 382, Reward: -48981.84, Timesteps: 7797, Time taken: 1874.75 s
Episode: 383, Reward: -50342.16, Timesteps: 7592, Time taken: 1879.96 s
Episode: 384, Reward: -48731.22, Timesteps: 7785, Time taken: 1884.98 s
Episode: 385, Reward: -45309.89, Timesteps: 7475, Time taken: 1889.92 s
Episode: 386, Reward: -49257.09, Timesteps: 7928, Time taken: 1894.78 s
Episode: 387, Reward: -50370.62, Timesteps: 7876, Time taken: 1899.81 s
Episode: 388, Reward: -50125.0, Timesteps: 7913, Time taken: 1905.04 s
Episode: 389, Reward: -49200.49, Timesteps: 7822, Time taken: 1910.0 s
Episode: 390, Reward: -48594.24, Timesteps: 7553, Time taken: 1915.01 s
Episode: 391, Reward: -47719.3, Timesteps: 7789, Time taken: 1920.28 s
Episode: 392, Reward: -45178.45, Timesteps: 7753, Time taken: 1925.39 s
Episode: 393, Reward: -48841.66, Timesteps: 7777, Time taken: 1930.38 s
Episode: 394, Reward: -47527.67, Timesteps: 7869, Time taken: 1935.67 s
Episode: 395, Reward: -50018.93, Timesteps: 7777, Time taken: 1941.1 s
Episode: 396, Reward: -48455.09, Timesteps: 7897, Time taken: 1946.32 s
Episode: 397, Reward: -49817.39, Timesteps: 7815, Time taken: 1951.2 s
Episode: 398, Reward: -46307.31, Timesteps: 7742, Time taken: 1956.3 s
Episode: 399, Reward: -48898.27, Timesteps: 7831, Time taken: 1961.49 s
Episode: 400, Reward: -48652.89, Timesteps: 7786, Time taken: 1966.85 s
Episode: 401, Reward: -48034.74, Timesteps: 7760, Time taken: 1972.05 s
Episode: 402, Reward: -47750.56, Timesteps: 7779, Time taken: 1977.39 s
Episode: 403, Reward: -48156.06, Timesteps: 7809, Time taken: 1982.48 s
Episode: 404, Reward: -49144.7, Timesteps: 7869, Time taken: 1987.48 s
Episode: 405, Reward: -47509.11, Timesteps: 7482, Time taken: 1992.4 s
Episode: 406, Reward: -49044.17, Timesteps: 7886, Time taken: 1997.55 s
Episode: 407, Reward: -51117.09, Timesteps: 7873, Time taken: 2002.66 s
Episode: 408, Reward: -47156.52, Timesteps: 7614, Time taken: 2007.95 s
Episode: 409, Reward: -51020.03, Timesteps: 7595, Time taken: 2012.93 s
Episode: 410, Reward: -48340.37, Timesteps: 7730, Time taken: 2017.71 s
Episode: 411, Reward: -47917.13, Timesteps: 7513, Time taken: 2022.69 s
Episode: 412, Reward: -50605.84, Timesteps: 7906, Time taken: 2027.68 s
Episode: 413, Reward: -45073.08, Timesteps: 7045, Time taken: 2032.56 s
Episode: 414, Reward: -48054.52, Timesteps: 7669, Time taken: 2037.64 s
Episode: 415, Reward: -42647.31, Timesteps: 7127, Time taken: 2042.93 s
Episode: 416, Reward: -50012.75, Timesteps: 7349, Time taken: 2048.09 s
Episode: 417, Reward: -48715.37, Timesteps: 7587, Time taken: 2053.05 s
Episode: 418, Reward: -52820.41, Timesteps: 7882, Time taken: 2058.19 s
Episode: 419, Reward: -40352.64, Timesteps: 6786, Time taken: 2063.16 s
Episode: 420, Reward: -49605.72, Timesteps: 7754, Time taken: 2068.16 s
Episode: 421, Reward: -45537.75, Timesteps: 7285, Time taken: 2072.95 s
Episode: 422, Reward: -48933.95, Timesteps: 7538, Time taken: 2078.32 s
Episode: 423, Reward: -50606.25, Timesteps: 7908, Time taken: 2083.2 s
Episode: 424, Reward: -46415.88, Timesteps: 7508, Time taken: 2088.38 s
Episode: 425, Reward: -47621.28, Timesteps: 7623, Time taken: 2093.21 s
Episode: 426, Reward: -45171.45, Timesteps: 7550, Time taken: 2098.16 s
Episode: 427, Reward: -46601.29, Timesteps: 7600, Time taken: 2103.29 s
Episode: 428, Reward: -45403.55, Timesteps: 7234, Time taken: 2108.1 s
Episode: 429, Reward: -48016.46, Timesteps: 7805, Time taken: 2113.34 s
Episode: 430, Reward: -48727.39, Timesteps: 7803, Time taken: 2118.23 s
Episode: 431, Reward: -45936.22, Timesteps: 7810, Time taken: 2123.44 s
Episode: 432, Reward: -49967.87, Timesteps: 7771, Time taken: 2128.41 s
Episode: 433, Reward: -47358.64, Timesteps: 7716, Time taken: 2133.39 s
Episode: 434, Reward: -46946.34, Timesteps: 7350, Time taken: 2138.32 s
Episode: 435, Reward: -48983.93, Timesteps: 7871, Time taken: 2143.48 s
Episode: 436, Reward: -49117.12, Timesteps: 7842, Time taken: 2149.03 s
Episode: 437, Reward: -50819.91, Timesteps: 7767, Time taken: 2154.12 s
Episode: 438, Reward: -47899.14, Timesteps: 7882, Time taken: 2159.11 s
Episode: 439, Reward: -51765.83, Timesteps: 7868, Time taken: 2164.16 s
Episode: 440, Reward: -46292.78, Timesteps: 7557, Time taken: 2169.17 s
Episode: 441, Reward: -49703.83, Timesteps: 7453, Time taken: 2173.99 s
Episode: 442, Reward: -49650.22, Timesteps: 7902, Time taken: 2179.12 s
Episode: 443, Reward: -46770.72, Timesteps: 7536, Time taken: 2184.0 s
Episode: 444, Reward: -47538.4, Timesteps: 7543, Time taken: 2189.01 s
Episode: 445, Reward: -33970.8, Timesteps: 5751, Time taken: 2193.56 s
Episode: 446, Reward: -49267.2, Timesteps: 7877, Time taken: 2198.62 s
Episode: 447, Reward: -52101.24, Timesteps: 7894, Time taken: 2203.86 s
Episode: 448, Reward: -49547.2, Timesteps: 7611, Time taken: 2208.95 s
Episode: 449, Reward: -53628.94, Timesteps: 7831, Time taken: 2214.2 s
Episode: 450, Reward: -49176.27, Timesteps: 7738, Time taken: 2219.18 s
Episode: 451, Reward: -44728.94, Timesteps: 7333, Time taken: 2223.99 s
Episode: 452, Reward: -52862.45, Timesteps: 7723, Time taken: 2228.86 s
Episode: 453, Reward: -47209.6, Timesteps: 7679, Time taken: 2234.02 s
Episode: 454, Reward: -46384.78, Timesteps: 7304, Time taken: 2238.73 s
Episode: 455, Reward: -48709.34, Timesteps: 7716, Time taken: 2243.77 s
Episode: 456, Reward: -53471.85, Timesteps: 7745, Time taken: 2248.8 s
Episode: 457, Reward: -47138.11, Timesteps: 7427, Time taken: 2253.92 s
Episode: 458, Reward: -51396.44, Timesteps: 7777, Time taken: 2258.94 s
Episode: 459, Reward: -39234.32, Timesteps: 6537, Time taken: 2263.72 s
Episode: 460, Reward: -46191.26, Timesteps: 7480, Time taken: 2268.58 s
Episode: 461, Reward: -46169.6, Timesteps: 7405, Time taken: 2273.62 s
Episode: 462, Reward: -51646.03, Timesteps: 7498, Time taken: 2278.52 s
Episode: 463, Reward: -52176.19, Timesteps: 7878, Time taken: 2283.97 s
Episode: 464, Reward: -50145.78, Timesteps: 7767, Time taken: 2288.98 s
Episode: 465, Reward: -47953.62, Timesteps: 7787, Time taken: 2293.82 s
Episode: 466, Reward: -49288.53, Timesteps: 7500, Time taken: 2298.79 s
Episode: 467, Reward: -50043.98, Timesteps: 7855, Time taken: 2304.02 s
Episode: 468, Reward: -52402.64, Timesteps: 7862, Time taken: 2309.66 s
Episode: 469, Reward: -52386.65, Timesteps: 7739, Time taken: 2314.82 s
Episode: 470, Reward: -52185.5, Timesteps: 7666, Time taken: 2319.98 s
Episode: 471, Reward: -48422.91, Timesteps: 7529, Time taken: 2324.82 s
Episode: 472, Reward: -50592.94, Timesteps: 7651, Time taken: 2329.74 s
Episode: 473, Reward: -51431.05, Timesteps: 7871, Time taken: 2334.94 s
Episode: 474, Reward: -45116.47, Timesteps: 7055, Time taken: 2339.81 s
Episode: 475, Reward: -50026.04, Timesteps: 7695, Time taken: 2344.8 s
Episode: 476, Reward: -47927.83, Timesteps: 7341, Time taken: 2349.5 s
Episode: 477, Reward: -55151.44, Timesteps: 7812, Time taken: 2354.71 s
Episode: 478, Reward: -47751.86, Timesteps: 7524, Time taken: 2359.69 s
Episode: 479, Reward: -45077.03, Timesteps: 7452, Time taken: 2364.41 s
Episode: 480, Reward: -47273.57, Timesteps: 7453, Time taken: 2369.58 s
Episode: 481, Reward: -45132.42, Timesteps: 7733, Time taken: 2374.81 s
Episode: 482, Reward: -40631.23, Timesteps: 6947, Time taken: 2379.74 s
Episode: 483, Reward: -50677.92, Timesteps: 7824, Time taken: 2384.83 s
Episode: 484, Reward: -50768.57, Timesteps: 7715, Time taken: 2389.72 s
Episode: 485, Reward: -46166.2, Timesteps: 7172, Time taken: 2394.42 s
Episode: 486, Reward: -46219.95, Timesteps: 7478, Time taken: 2399.32 s
Episode: 487, Reward: -45846.75, Timesteps: 7449, Time taken: 2404.38 s
Episode: 488, Reward: -48681.82, Timesteps: 7617, Time taken: 2409.33 s
Episode: 489, Reward: -39251.23, Timesteps: 6712, Time taken: 2413.93 s
Episode: 490, Reward: -42570.09, Timesteps: 7376, Time taken: 2418.71 s
Episode: 491, Reward: -50392.46, Timesteps: 7744, Time taken: 2423.81 s
Episode: 492, Reward: -45828.1, Timesteps: 7494, Time taken: 2428.93 s
Episode: 493, Reward: -42333.67, Timesteps: 6693, Time taken: 2433.64 s
Episode: 494, Reward: -44835.88, Timesteps: 7460, Time taken: 2438.84 s
Episode: 495, Reward: -47627.14, Timesteps: 7418, Time taken: 2443.72 s
Episode: 496, Reward: -46395.19, Timesteps: 7353, Time taken: 2448.46 s
Episode: 497, Reward: -47084.4, Timesteps: 7606, Time taken: 2453.73 s
Episode: 498, Reward: -41145.07, Timesteps: 6988, Time taken: 2458.47 s
Episode: 499, Reward: -43109.08, Timesteps: 7056, Time taken: 2463.23 s
Episode: 500, Reward: -49710.07, Timesteps: 7805, Time taken: 2468.36 s
Episode: 501, Reward: -48639.66, Timesteps: 7559, Time taken: 2473.31 s
Episode: 502, Reward: -36044.74, Timesteps: 5842, Time taken: 2477.76 s
Episode: 503, Reward: -44287.32, Timesteps: 7115, Time taken: 2482.74 s
Episode: 504, Reward: -39903.48, Timesteps: 6656, Time taken: 2487.45 s
Episode: 505, Reward: -45409.56, Timesteps: 7336, Time taken: 2492.33 s
Episode: 506, Reward: -47962.06, Timesteps: 7441, Time taken: 2497.4 s
Episode: 507, Reward: -47086.18, Timesteps: 7369, Time taken: 2502.22 s
Episode: 508, Reward: -47844.22, Timesteps: 7591, Time taken: 2507.36 s
Episode: 509, Reward: -44918.47, Timesteps: 7068, Time taken: 2512.16 s
Episode: 510, Reward: -41132.78, Timesteps: 6962, Time taken: 2516.88 s
Episode: 511, Reward: -38606.18, Timesteps: 6716, Time taken: 2521.74 s
Episode: 512, Reward: -51915.98, Timesteps: 7592, Time taken: 2526.85 s
Episode: 513, Reward: -44923.71, Timesteps: 7419, Time taken: 2531.92 s
Episode: 514, Reward: -28704.97, Timesteps: 5145, Time taken: 2536.15 s
Episode: 515, Reward: -42808.37, Timesteps: 6599, Time taken: 2540.82 s
Episode: 516, Reward: -30577.57, Timesteps: 5131, Time taken: 2544.83 s
Episode: 517, Reward: -39267.93, Timesteps: 6955, Time taken: 2549.46 s
Episode: 518, Reward: -36300.6, Timesteps: 6600, Time taken: 2554.16 s
Episode: 519, Reward: -42909.84, Timesteps: 7262, Time taken: 2558.87 s
Episode: 520, Reward: -3251.69, Timesteps: 560, Time taken: 2561.02 s
Episode: 521, Reward: -45863.67, Timesteps: 7611, Time taken: 2565.89 s
Episode: 522, Reward: -13662.39, Timesteps: 2599, Time taken: 2568.93 s
Episode: 523, Reward: -35092.71, Timesteps: 5522, Time taken: 2573.27 s
Episode: 524, Reward: -26300.77, Timesteps: 4444, Time taken: 2577.03 s
Episode: 525, Reward: -39331.68, Timesteps: 6622, Time taken: 2581.61 s
Episode: 526, Reward: -40183.01, Timesteps: 6671, Time taken: 2586.51 s
Episode: 527, Reward: -33348.63, Timesteps: 5772, Time taken: 2591.31 s
Episode: 528, Reward: -37968.64, Timesteps: 5867, Time taken: 2595.71 s
Episode: 529, Reward: -37520.11, Timesteps: 5943, Time taken: 2600.0 s
Episode: 530, Reward: -34508.16, Timesteps: 5811, Time taken: 2604.35 s
Episode: 531, Reward: -35657.87, Timesteps: 5996, Time taken: 2608.75 s
Episode: 532, Reward: -39023.03, Timesteps: 6564, Time taken: 2613.67 s
Episode: 533, Reward: -37379.63, Timesteps: 6279, Time taken: 2618.15 s
Episode: 534, Reward: -40640.62, Timesteps: 6679, Time taken: 2622.99 s
Episode: 535, Reward: -11438.09, Timesteps: 2075, Time taken: 2625.85 s
Episode: 536, Reward: -41136.64, Timesteps: 6901, Time taken: 2630.86 s
Episode: 537, Reward: -15226.26, Timesteps: 2695, Time taken: 2633.94 s
Episode: 538, Reward: -8235.44, Timesteps: 1363, Time taken: 2636.54 s
Episode: 539, Reward: -33490.95, Timesteps: 5573, Time taken: 2640.65 s
Episode: 540, Reward: -32384.65, Timesteps: 5628, Time taken: 2644.69 s
Episode: 541, Reward: -32586.87, Timesteps: 5321, Time taken: 2648.71 s
Episode: 542, Reward: -5989.09, Timesteps: 1117, Time taken: 2651.29 s
Episode: 543, Reward: -36347.37, Timesteps: 6545, Time taken: 2655.91 s
Episode: 544, Reward: -38389.52, Timesteps: 6118, Time taken: 2660.34 s
Episode: 545, Reward: -33331.88, Timesteps: 6031, Time taken: 2664.82 s
Episode: 546, Reward: -29791.17, Timesteps: 5027, Time taken: 2668.85 s
Episode: 547, Reward: -36378.16, Timesteps: 5859, Time taken: 2673.17 s
Episode: 548, Reward: -38800.12, Timesteps: 6308, Time taken: 2677.65 s
Episode: 549, Reward: -45358.44, Timesteps: 6700, Time taken: 2682.38 s
Episode: 550, Reward: -37566.75, Timesteps: 5554, Time taken: 2686.47 s
Episode: 551, Reward: -38664.36, Timesteps: 6498, Time taken: 2690.99 s
Episode: 552, Reward: -43601.08, Timesteps: 6730, Time taken: 2695.44 s
Episode: 553, Reward: -19663.1, Timesteps: 3636, Time taken: 2698.82 s
Episode: 554, Reward: -36135.51, Timesteps: 5978, Time taken: 2703.01 s
Episode: 555, Reward: -36094.56, Timesteps: 6294, Time taken: 2707.71 s
Episode: 556, Reward: -38627.63, Timesteps: 6675, Time taken: 2712.25 s
Episode: 557, Reward: -47066.61, Timesteps: 7892, Time taken: 2717.57 s
Episode: 558, Reward: -41560.06, Timesteps: 6779, Time taken: 2722.27 s
Episode: 559, Reward: -35067.25, Timesteps: 5500, Time taken: 2726.42 s
Episode: 560, Reward: -46774.97, Timesteps: 7946, Time taken: 2731.65 s
Episode: 561, Reward: -42866.11, Timesteps: 7330, Time taken: 2736.59 s
Episode: 562, Reward: -46104.99, Timesteps: 7724, Time taken: 2741.67 s
Episode: 563, Reward: -44667.1, Timesteps: 7634, Time taken: 2746.7 s
Episode: 564, Reward: -42680.26, Timesteps: 7291, Time taken: 2751.45 s
Episode: 565, Reward: -47706.59, Timesteps: 7908, Time taken: 2756.66 s
Episode: 566, Reward: -48438.38, Timesteps: 7911, Time taken: 2762.04 s
Episode: 567, Reward: -46325.64, Timesteps: 7919, Time taken: 2767.29 s
Episode: 568, Reward: -43730.54, Timesteps: 7389, Time taken: 2772.2 s
Episode: 569, Reward: -44379.14, Timesteps: 7633, Time taken: 2777.53 s
Episode: 570, Reward: -40481.81, Timesteps: 6992, Time taken: 2782.21 s
Episode: 571, Reward: -46672.77, Timesteps: 7920, Time taken: 2787.54 s
Episode: 572, Reward: -42728.03, Timesteps: 7281, Time taken: 2793.02 s
Episode: 573, Reward: -49184.63, Timesteps: 7725, Time taken: 2798.37 s
Episode: 574, Reward: -44702.05, Timesteps: 7471, Time taken: 2803.48 s
Episode: 575, Reward: -42876.03, Timesteps: 7317, Time taken: 2808.39 s
Episode: 576, Reward: -41873.26, Timesteps: 7298, Time taken: 2813.36 s
Episode: 577, Reward: -49154.05, Timesteps: 7940, Time taken: 2818.46 s
Episode: 578, Reward: -47126.01, Timesteps: 7771, Time taken: 2823.4 s
Episode: 579, Reward: -46675.36, Timesteps: 7799, Time taken: 2828.51 s
Episode: 580, Reward: -44687.22, Timesteps: 6994, Time taken: 2833.2 s
Episode: 581, Reward: -46845.2, Timesteps: 7112, Time taken: 2837.92 s
Episode: 582, Reward: -47284.88, Timesteps: 7345, Time taken: 2843.15 s
Episode: 583, Reward: -46091.29, Timesteps: 7991, Time taken: 2848.2 s
Episode: 584, Reward: -52196.33, Timesteps: 7748, Time taken: 2853.11 s
Episode: 585, Reward: -41996.71, Timesteps: 7358, Time taken: 2858.15 s
Episode: 586, Reward: -50852.44, Timesteps: 7930, Time taken: 2863.32 s
Episode: 587, Reward: -49693.31, Timesteps: 7578, Time taken: 2868.37 s
Episode: 588, Reward: -47321.82, Timesteps: 7356, Time taken: 2873.06 s
Episode: 589, Reward: -45327.69, Timesteps: 7006, Time taken: 2877.93 s
Episode: 590, Reward: -38480.53, Timesteps: 6104, Time taken: 2882.32 s
Episode: 591, Reward: -31057.99, Timesteps: 5311, Time taken: 2886.38 s
Episode: 592, Reward: -46121.93, Timesteps: 7074, Time taken: 2891.25 s
Episode: 593, Reward: -55903.45, Timesteps: 7511, Time taken: 2896.1 s
Episode: 594, Reward: -42985.19, Timesteps: 6732, Time taken: 2900.77 s
Episode: 595, Reward: -40257.18, Timesteps: 6753, Time taken: 2905.61 s
Episode: 596, Reward: -42480.17, Timesteps: 6991, Time taken: 2910.11 s
Episode: 597, Reward: -46990.17, Timesteps: 7284, Time taken: 2915.2 s
Episode: 598, Reward: -36842.37, Timesteps: 6255, Time taken: 2919.54 s
Episode: 599, Reward: -39880.81, Timesteps: 5722, Time taken: 2923.72 s
Episode: 600, Reward: -38491.55, Timesteps: 6033, Time taken: 2928.17 s
Episode: 601, Reward: -32241.08, Timesteps: 5673, Time taken: 2932.31 s
Episode: 602, Reward: -35461.13, Timesteps: 5994, Time taken: 2936.73 s
Episode: 603, Reward: -42981.23, Timesteps: 7143, Time taken: 2941.54 s
Episode: 604, Reward: -9315.07, Timesteps: 1511, Time taken: 2943.96 s
Episode: 605, Reward: -27172.05, Timesteps: 5263, Time taken: 2948.14 s
Episode: 606, Reward: -40974.28, Timesteps: 7063, Time taken: 2953.02 s
Episode: 607, Reward: -15614.4, Timesteps: 3315, Time taken: 2956.72 s
Episode: 608, Reward: -37198.72, Timesteps: 6784, Time taken: 2961.45 s
Episode: 609, Reward: -31842.08, Timesteps: 6085, Time taken: 2965.84 s
Episode: 610, Reward: -35710.04, Timesteps: 7223, Time taken: 2970.87 s
Episode: 611, Reward: -17209.01, Timesteps: 3181, Time taken: 2974.09 s
Episode: 612, Reward: -38874.03, Timesteps: 7160, Time taken: 2978.84 s
Episode: 613, Reward: -33056.16, Timesteps: 6306, Time taken: 2983.36 s
Episode: 614, Reward: -44390.49, Timesteps: 7189, Time taken: 2988.3 s
Episode: 615, Reward: -42499.39, Timesteps: 6395, Time taken: 2993.11 s
Episode: 616, Reward: -43885.26, Timesteps: 7271, Time taken: 2998.14 s
Episode: 617, Reward: -27673.09, Timesteps: 4587, Time taken: 3002.15 s
Episode: 618, Reward: -39624.04, Timesteps: 6685, Time taken: 3007.1 s
Episode: 619, Reward: -33458.06, Timesteps: 5950, Time taken: 3011.95 s
Episode: 620, Reward: -40561.23, Timesteps: 6731, Time taken: 3016.63 s
Episode: 621, Reward: -39374.58, Timesteps: 6561, Time taken: 3021.64 s
Episode: 622, Reward: -35352.09, Timesteps: 6513, Time taken: 3026.49 s
Episode: 623, Reward: -32342.32, Timesteps: 6087, Time taken: 3030.83 s
Episode: 624, Reward: -34472.64, Timesteps: 6705, Time taken: 3035.35 s
Episode: 625, Reward: -34473.4, Timesteps: 6390, Time taken: 3039.93 s
Episode: 626, Reward: -33608.49, Timesteps: 6256, Time taken: 3044.89 s
Episode: 627, Reward: -32155.85, Timesteps: 6195, Time taken: 3049.95 s
Episode: 628, Reward: -33588.01, Timesteps: 5908, Time taken: 3054.61 s
Episode: 629, Reward: -43586.57, Timesteps: 7326, Time taken: 3059.8 s
Episode: 630, Reward: -34854.43, Timesteps: 6841, Time taken: 3065.05 s
Episode: 631, Reward: -34209.02, Timesteps: 5542, Time taken: 3069.81 s
Episode: 632, Reward: -35292.53, Timesteps: 6302, Time taken: 3075.44 s
Episode: 633, Reward: -37066.28, Timesteps: 6839, Time taken: 3080.91 s
Episode: 634, Reward: -35683.57, Timesteps: 7432, Time taken: 3086.54 s
Episode: 635, Reward: -41192.11, Timesteps: 7561, Time taken: 3091.9 s
Episode: 636, Reward: -33083.72, Timesteps: 6767, Time taken: 3097.06 s
Episode: 637, Reward: -38555.4, Timesteps: 7083, Time taken: 3102.14 s
Episode: 638, Reward: -39071.22, Timesteps: 6514, Time taken: 3107.74 s
Episode: 639, Reward: -31468.06, Timesteps: 5866, Time taken: 3112.71 s
Episode: 640, Reward: -15102.26, Timesteps: 2395, Time taken: 3115.89 s
Episode: 641, Reward: -39253.1, Timesteps: 7092, Time taken: 3121.21 s
Episode: 642, Reward: -37556.66, Timesteps: 6336, Time taken: 3126.32 s
Episode: 643, Reward: -36238.18, Timesteps: 6568, Time taken: 3131.73 s
Episode: 644, Reward: -49053.93, Timesteps: 7723, Time taken: 3136.81 s
Episode: 645, Reward: -8385.52, Timesteps: 1581, Time taken: 3139.46 s
Episode: 646, Reward: -14667.36, Timesteps: 2849, Time taken: 3142.55 s
Episode: 647, Reward: -11886.25, Timesteps: 2306, Time taken: 3145.52 s
Episode: 648, Reward: -36960.37, Timesteps: 7134, Time taken: 3150.35 s
Episode: 649, Reward: -35929.01, Timesteps: 6143, Time taken: 3155.09 s
Episode: 650, Reward: -33822.33, Timesteps: 5906, Time taken: 3160.02 s
Episode: 651, Reward: -32644.42, Timesteps: 5686, Time taken: 3164.63 s
Episode: 652, Reward: -18356.7, Timesteps: 3098, Time taken: 3167.98 s
Episode: 653, Reward: -36932.43, Timesteps: 6928, Time taken: 3172.62 s
Episode: 654, Reward: -41231.16, Timesteps: 7370, Time taken: 3178.18 s
Episode: 655, Reward: -37611.7, Timesteps: 6487, Time taken: 3183.59 s
Episode: 656, Reward: -4602.96, Timesteps: 1035, Time taken: 3186.33 s
Episode: 657, Reward: -35052.69, Timesteps: 6297, Time taken: 3191.28 s
Episode: 658, Reward: -2708.56, Timesteps: 624, Time taken: 3193.63 s
Episode: 659, Reward: -34728.77, Timesteps: 6269, Time taken: 3198.74 s
Episode: 660, Reward: -32108.67, Timesteps: 6531, Time taken: 3204.21 s
Episode: 661, Reward: -4259.16, Timesteps: 719, Time taken: 3207.16 s
Episode: 662, Reward: -34406.78, Timesteps: 6646, Time taken: 3212.2 s
Episode: 663, Reward: -26194.29, Timesteps: 4629, Time taken: 3216.59 s
Episode: 664, Reward: -6357.01, Timesteps: 1213, Time taken: 3219.28 s
Episode: 665, Reward: -41910.72, Timesteps: 7036, Time taken: 3224.76 s
Episode: 666, Reward: -39800.88, Timesteps: 7550, Time taken: 3231.32 s
Episode: 667, Reward: -38617.67, Timesteps: 7396, Time taken: 3237.02 s
Episode: 668, Reward: -39380.9, Timesteps: 7087, Time taken: 3242.64 s
Episode: 669, Reward: -40671.64, Timesteps: 6826, Time taken: 3248.34 s
Episode: 670, Reward: -36714.65, Timesteps: 6239, Time taken: 3253.48 s
Episode: 671, Reward: -36074.48, Timesteps: 6193, Time taken: 3258.97 s
Episode: 672, Reward: -36399.43, Timesteps: 6827, Time taken: 3264.23 s
Episode: 673, Reward: -37565.88, Timesteps: 5734, Time taken: 3268.96 s
Episode: 674, Reward: -31461.45, Timesteps: 5166, Time taken: 3273.78 s
Episode: 675, Reward: -42740.16, Timesteps: 6944, Time taken: 3279.25 s
Episode: 676, Reward: -40939.47, Timesteps: 6823, Time taken: 3284.73 s
Episode: 677, Reward: -39562.09, Timesteps: 6777, Time taken: 3290.19 s
Episode: 678, Reward: -7584.47, Timesteps: 1536, Time taken: 3292.85 s
Episode: 679, Reward: -29381.19, Timesteps: 4867, Time taken: 3297.03 s
Episode: 680, Reward: -37485.01, Timesteps: 6517, Time taken: 3301.74 s
Episode: 681, Reward: -22593.39, Timesteps: 3965, Time taken: 3305.64 s
Episode: 682, Reward: -37964.83, Timesteps: 7363, Time taken: 3310.57 s
Episode: 683, Reward: -36584.23, Timesteps: 6829, Time taken: 3315.53 s
Episode: 684, Reward: -30602.4, Timesteps: 6236, Time taken: 3321.25 s
Episode: 685, Reward: -37802.69, Timesteps: 6694, Time taken: 3326.41 s
Episode: 686, Reward: -42050.03, Timesteps: 7399, Time taken: 3331.23 s
Episode: 687, Reward: -33261.44, Timesteps: 6395, Time taken: 3335.74 s
Episode: 688, Reward: -42062.86, Timesteps: 7169, Time taken: 3340.87 s
Episode: 689, Reward: -43217.01, Timesteps: 7025, Time taken: 3345.65 s
Episode: 690, Reward: -31952.42, Timesteps: 6008, Time taken: 3350.19 s
Episode: 691, Reward: -41228.43, Timesteps: 6664, Time taken: 3354.79 s
Episode: 692, Reward: -35204.14, Timesteps: 6560, Time taken: 3359.62 s
Episode: 693, Reward: -10051.06, Timesteps: 1618, Time taken: 3362.54 s
Episode: 694, Reward: -11716.66, Timesteps: 2626, Time taken: 3365.74 s
Episode: 695, Reward: -36537.7, Timesteps: 5898, Time taken: 3370.06 s
Episode: 696, Reward: -38491.99, Timesteps: 6825, Time taken: 3374.69 s
Episode: 697, Reward: -36930.22, Timesteps: 6117, Time taken: 3379.33 s
Episode: 698, Reward: -32382.31, Timesteps: 6030, Time taken: 3383.97 s
Episode: 699, Reward: -28866.92, Timesteps: 5110, Time taken: 3387.8 s
Episode: 700, Reward: -36658.21, Timesteps: 7099, Time taken: 3392.9 s
Episode: 701, Reward: -33777.03, Timesteps: 5917, Time taken: 3397.42 s
Episode: 702, Reward: -29750.64, Timesteps: 5769, Time taken: 3401.67 s
